GPU Info: NVIDIA A100 80GB PCIe
Starting SAC in MuJoCo environment training...
Starting SAC + clip in MuJoCo environment training...
Command: srun uv run python experiments/mujoco/sac_vlm.py   --env-id HumanoidStandup-v4   --run-id 10486461   --seed 1   --total-timesteps 1000000   --vlm-goal 'A humanoid robot standing on both legs on a flat surface without falling.'   --vlm-n-frames 4   --vlm-frame-every 4   --vlm-clip-every 16   --track   --capture-video   --wandb-project-name cleanrl-experiments --vlm-model-type clip --vlm-model-id openai/clip-vit-base-patch32 --video-every 500
CLIP Initialized: model=openai/clip-vit-base-patch32 n_frames=4, frame_every=4, clip_every=16
 Goal: 'A humanoid robot standing on both legs on a flat surface without falling.', delta_reward=True, normalize_reward=True
[VLM Debug] Reset: raw=0.2190
[VLM Debug] step=16 | raw=0.2175 | shaped=0.0000 | reward_mean=-0.0015
[VLM Debug] step=752 | raw=0.2179 | shaped=-26.1702 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2245 | shaped=8.4388 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2286 | shaped=5.1894 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2288 | shaped=-0.1602 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2294 | shaped=0.4885 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2258 | shaped=-5.0314 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2283 | shaped=2.9436 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2350 | shaped=8.6275 | reward_mean=0.0003
[VLM Debug] step=880 | raw=0.2300 | shaped=-7.0204 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2284 | shaped=-2.4433 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2178 | shaped=-14.4735 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2303 | shaped=16.4479 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2245 | shaped=-8.1149 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2233 | shaped=-1.9214 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2281 | shaped=6.2226 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2174 | shaped=-14.6081 | reward_mean=0.0002
global_step=5003, episode=4, episodic_return=-470.745
[VLM Debug] Reset: raw=0.2228
[VLM Debug] step=16 | raw=0.2167 | shaped=-8.3903 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2279 | shaped=14.6944 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2316 | shaped=4.5925 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2441 | shaped=16.3941 | reward_mean=0.0003
[VLM Debug] step=80 | raw=0.2305 | shaped=-18.4250 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2188 | shaped=-15.7467 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2336 | shaped=19.3245 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2408 | shaped=9.1648 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2336 | shaped=-9.7893 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2325 | shaped=-1.7418 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2335 | shaped=0.9960 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2338 | shaped=0.0276 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2202 | shaped=-18.1161 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2206 | shaped=0.2445 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2161 | shaped=-6.1947 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2192 | shaped=3.9704 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2343 | shaped=19.5077 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2380 | shaped=4.6895 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2408 | shaped=3.3944 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2438 | shaped=3.5497 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2354 | shaped=-11.4385 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2437 | shaped=10.6551 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2351 | shaped=-11.5888 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2201 | shaped=-19.9918 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2345 | shaped=18.6044 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2373 | shaped=3.3917 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2329 | shaped=-6.0528 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2437 | shaped=13.7818 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2368 | shaped=-9.2644 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2206 | shaped=-21.4256 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2328 | shaped=15.6349 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2332 | shaped=0.2059 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2295 | shaped=-5.0415 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2333 | shaped=4.6775 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2325 | shaped=-1.2276 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2383 | shaped=7.2298 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2433 | shaped=6.2573 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2339 | shaped=-12.5904 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2368 | shaped=3.5627 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2415 | shaped=5.7943 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2395 | shaped=-2.8597 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2377 | shaped=-2.6951 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2319 | shaped=-7.8216 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2389 | shaped=8.8845 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2297 | shaped=-12.3104 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2314 | shaped=1.9962 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2401 | shaped=11.1380 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2328 | shaped=-9.9180 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2338 | shaped=1.0249 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2355 | shaped=1.9891 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2367 | shaped=1.3416 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2462 | shaped=12.2879 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2411 | shaped=-7.0761 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2424 | shaped=1.4866 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2435 | shaped=1.1613 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2389 | shaped=-6.4419 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2444 | shaped=7.0036 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2445 | shaped=-0.1364 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2399 | shaped=-6.4615 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2422 | shaped=2.8042 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2412 | shaped=-1.5900 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2430 | shaped=2.1570 | reward_mean=0.0002
global_step=6004, episode=5, episodic_return=133.449
    -> Best video saved: videos/HumanoidStandup-v4_sac_vlm_10486461/best_step-6004_episode-5.mp4
    -> New best: episodic_return=133.449
[VLM Debug] Reset: raw=0.2255
[VLM Debug] step=16 | raw=0.2240 | shaped=-2.2477 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2228 | shaped=-1.9181 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2350 | shaped=16.0094 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2274 | shaped=-10.4210 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2413 | shaped=18.2164 | reward_mean=0.0003
[VLM Debug] step=96 | raw=0.2222 | shaped=-25.6427 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2269 | shaped=6.0185 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2200 | shaped=-9.4836 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2336 | shaped=17.7544 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2222 | shaped=-15.4026 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2311 | shaped=11.4492 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2266 | shaped=-6.2418 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2345 | shaped=10.1592 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2336 | shaped=-1.4346 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2321 | shaped=-2.3988 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2329 | shaped=0.8291 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2313 | shaped=-2.4008 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2323 | shaped=0.9969 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2462 | shaped=18.0759 | reward_mean=0.0003
[VLM Debug] step=320 | raw=0.2317 | shaped=-19.4542 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2234 | shaped=-11.2104 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2222 | shaped=-1.8725 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2432 | shaped=27.1647 | reward_mean=0.0003
[VLM Debug] step=384 | raw=0.2279 | shaped=-20.1773 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2362 | shaped=10.5232 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2316 | shaped=-6.3401 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2341 | shaped=3.0552 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2325 | shaped=-2.3645 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2273 | shaped=-7.1415 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2299 | shaped=3.0802 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2296 | shaped=-0.5981 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2374 | shaped=9.9477 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2256 | shaped=-15.7697 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2344 | shaped=11.2160 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2274 | shaped=-9.3781 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2345 | shaped=8.9831 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2291 | shaped=-7.3102 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2307 | shaped=1.8054 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2290 | shaped=-2.5154 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2299 | shaped=0.8506 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2267 | shaped=-4.4404 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2317 | shaped=6.3148 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2383 | shaped=8.3879 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2133 | shaped=-32.8010 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2124 | shaped=-1.3269 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2395 | shaped=34.5677 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2281 | shaped=-14.8398 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2352 | shaped=8.8188 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2350 | shaped=-0.5912 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2316 | shaped=-4.6672 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2382 | shaped=8.2049 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2330 | shaped=-6.8778 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2418 | shaped=11.0295 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2367 | shaped=-6.8901 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2332 | shaped=-4.8370 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2380 | shaped=6.0231 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2354 | shaped=-3.7462 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2268 | shaped=-11.2910 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2363 | shaped=12.0228 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2295 | shaped=-9.0863 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2303 | shaped=0.8481 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2334 | shaped=3.6853 | reward_mean=0.0002
global_step=7005, episode=6, episodic_return=-139.091
[VLM Debug] Reset: raw=0.2231
[VLM Debug] step=16 | raw=0.2205 | shaped=-3.7379 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2432 | shaped=28.8543 | reward_mean=0.0003
[VLM Debug] step=48 | raw=0.2378 | shaped=-7.2109 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2346 | shaped=-4.3799 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2341 | shaped=-0.9228 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2368 | shaped=3.1622 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2335 | shaped=-4.5456 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2341 | shaped=0.4961 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2400 | shaped=7.2668 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2289 | shaped=-14.6202 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2361 | shaped=9.0059 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2461 | shaped=12.5955 | reward_mean=0.0003
[VLM Debug] step=208 | raw=0.2457 | shaped=-0.7961 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2382 | shaped=-10.0796 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2394 | shaped=1.2755 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2393 | shaped=-0.4609 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2419 | shaped=3.1711 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2311 | shaped=-14.3445 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2313 | shaped=0.0381 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2352 | shaped=4.7784 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2321 | shaped=-4.4007 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2368 | shaped=5.8931 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2249 | shaped=-15.7765 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2297 | shaped=6.0673 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2294 | shaped=-0.7458 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2288 | shaped=-1.0619 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2385 | shaped=12.4023 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2434 | shaped=6.0448 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2372 | shaped=-8.3924 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2388 | shaped=1.7734 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2264 | shaped=-16.2925 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2343 | shaped=9.8807 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2339 | shaped=-0.7552 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2419 | shaped=10.1885 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2456 | shaped=4.4617 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2474 | shaped=2.0736 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2432 | shaped=-5.8789 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2468 | shaped=4.4717 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2406 | shaped=-8.4295 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2361 | shaped=-6.1873 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2399 | shaped=4.6606 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2462 | shaped=8.0015 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2404 | shaped=-7.9656 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2352 | shaped=-6.9955 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2402 | shaped=6.2716 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2397 | shaped=-0.9299 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2393 | shaped=-0.9290 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2445 | shaped=6.5993 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2421 | shaped=-3.5068 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2419 | shaped=-0.4545 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2386 | shaped=-4.6293 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2365 | shaped=-3.1773 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2302 | shaped=-8.4777 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2208 | shaped=-12.6330 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2363 | shaped=20.1102 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2439 | shaped=9.6577 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2402 | shaped=-5.1040 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2407 | shaped=0.3576 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2439 | shaped=3.8908 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2438 | shaped=-0.4543 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2352 | shaped=-11.5436 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2319 | shaped=-4.6126 | reward_mean=0.0002
global_step=8006, episode=7, episodic_return=-79.429
[VLM Debug] Reset: raw=0.2291
[VLM Debug] step=16 | raw=0.2161 | shaped=-17.4360 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2461 | shaped=38.7079 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2385 | shaped=-10.1102 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2507 | shaped=15.5238 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2517 | shaped=0.9557 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2428 | shaped=-11.8539 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2397 | shaped=-4.2442 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2507 | shaped=13.9492 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2421 | shaped=-11.5282 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2515 | shaped=11.8804 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2542 | shaped=3.1709 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2546 | shaped=0.3187 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2494 | shaped=-7.1244 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2384 | shaped=-14.5372 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2573 | shaped=24.1307 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2576 | shaped=-0.0034 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2622 | shaped=5.6735 | reward_mean=0.0003
[VLM Debug] step=288 | raw=0.2515 | shaped=-14.1925 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2452 | shaped=-8.3386 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2346 | shaped=-13.9824 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2363 | shaped=1.9475 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2343 | shaped=-2.9439 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2440 | shaped=12.3545 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2330 | shaped=-14.4532 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2428 | shaped=12.3393 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2284 | shaped=-18.8030 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2365 | shaped=10.1232 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2329 | shaped=-4.8156 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2338 | shaped=0.8509 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2363 | shaped=3.0538 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2415 | shaped=6.3572 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2321 | shaped=-12.3912 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2257 | shaped=-8.4345 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2279 | shaped=2.6063 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2344 | shaped=8.1201 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2286 | shaped=-7.6636 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2284 | shaped=-0.5525 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2286 | shaped=0.0800 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2251 | shaped=-4.8220 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2294 | shaped=5.3107 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2253 | shaped=-5.4627 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2285 | shaped=3.8925 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2346 | shaped=7.6913 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2377 | shaped=3.7170 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2340 | shaped=-5.0192 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2343 | shaped=0.0705 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2313 | shaped=-4.0644 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2432 | shaped=15.1677 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2423 | shaped=-1.3809 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2418 | shaped=-0.9022 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2445 | shaped=3.2395 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2457 | shaped=1.3236 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2340 | shaped=-15.5554 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2279 | shaped=-8.2065 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2332 | shaped=6.6216 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2311 | shaped=-2.9524 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2375 | shaped=8.2175 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2272 | shaped=-13.7980 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2330 | shaped=7.4269 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2390 | shaped=7.5759 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2408 | shaped=2.1411 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2374 | shaped=-4.7306 | reward_mean=0.0002
global_step=9007, episode=8, episodic_return=-59.098
[VLM Debug] Reset: raw=0.2228
[VLM Debug] step=16 | raw=0.2273 | shaped=5.6652 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2292 | shaped=2.3002 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2313 | shaped=2.4581 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2369 | shaped=7.1003 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2380 | shaped=1.1617 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2373 | shaped=-1.2464 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2236 | shaped=-18.2167 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2446 | shaped=27.1413 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2305 | shaped=-18.7248 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2402 | shaped=12.4431 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2366 | shaped=-5.0507 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2397 | shaped=3.8600 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2440 | shaped=5.2879 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2246 | shaped=-25.4692 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2311 | shaped=8.1506 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2355 | shaped=5.4468 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2429 | shaped=9.4009 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2400 | shaped=-4.0929 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2262 | shaped=-18.1681 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2145 | shaped=-15.4267 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2273 | shaped=16.3606 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2292 | shaped=2.2809 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2173 | shaped=-15.7186 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2272 | shaped=12.5540 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2266 | shaped=-1.0352 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2345 | shaped=10.0186 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2378 | shaped=4.0047 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2382 | shaped=0.2060 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2383 | shaped=-0.1107 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2297 | shaped=-11.3451 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2340 | shaped=5.2919 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2395 | shaped=6.8693 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2373 | shaped=-3.1240 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2303 | shaped=-9.3022 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2316 | shaped=1.3369 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2391 | shaped=9.5863 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2399 | shaped=0.6845 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2316 | shaped=-11.0671 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2340 | shaped=2.9270 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2179 | shaped=-21.1701 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2407 | shaped=29.2231 | reward_mean=0.0002
