GPU Info: NVIDIA A10
Starting SAC in MuJoCo environment training...
Starting SAC + qwen in MuJoCo environment training...
Command: srun uv run python experiments/mujoco/sac_vlm.py   --env-id HumanoidStandup-v4   --run-id 10486463   --seed 1   --total-timesteps 1000000   --vlm-goal 'A humanoid robot standing on both legs on a flat surface without falling.'   --vlm-n-frames 4   --vlm-frame-every 4   --vlm-clip-every 16   --track   --capture-video   --wandb-project-name cleanrl-experiments --vlm-model-type qwen --vlm-model-id Qwen/Qwen2-VL-2B-Instruct --video-every 100
Qwen-VL Initialized: model=Qwen/Qwen2-VL-2B-Instruct, n_frames=4, frame_every=4, clip_every=16
delta_reward=True, normalize_reward=True, reward_scale=10.0
[VLM Debug] Reset: raw=0.3074
[VLM Debug] step=16 | raw=0.1128 | shaped=0.0000 | reward_mean=-0.1946
[VLM Debug] step=704 | raw=0.1082 | shaped=-2.8541 | reward_mean=-0.0029
[VLM Debug] step=720 | raw=0.0888 | shaped=-3.5918 | reward_mean=-0.0029
[VLM Debug] step=736 | raw=0.1160 | shaped=6.5531 | reward_mean=-0.0028
[VLM Debug] step=752 | raw=0.1541 | shaped=8.9119 | reward_mean=-0.0027
[VLM Debug] step=768 | raw=0.1329 | shaped=-4.0146 | reward_mean=-0.0028
[VLM Debug] step=784 | raw=0.1329 | shaped=0.6046 | reward_mean=-0.0028
[VLM Debug] step=800 | raw=0.1500 | shaped=4.3412 | reward_mean=-0.0027
[VLM Debug] step=816 | raw=0.1082 | shaped=-8.5592 | reward_mean=-0.0028
[VLM Debug] step=832 | raw=0.0927 | shaped=-2.7788 | reward_mean=-0.0029
[VLM Debug] step=848 | raw=0.1242 | shaped=7.5355 | reward_mean=-0.0028
[VLM Debug] step=864 | raw=0.1208 | shaped=-0.1331 | reward_mean=-0.0028
[VLM Debug] step=880 | raw=0.1260 | shaped=1.7339 | reward_mean=-0.0027
[VLM Debug] step=896 | raw=0.1208 | shaped=-0.5289 | reward_mean=-0.0027
[VLM Debug] step=912 | raw=0.1384 | shaped=4.4829 | reward_mean=-0.0027
[VLM Debug] step=928 | raw=0.1500 | shaped=3.1529 | reward_mean=-0.0026
[VLM Debug] step=944 | raw=0.1277 | shaped=-4.3636 | reward_mean=-0.0027
[VLM Debug] step=960 | raw=0.1067 | shaped=-4.0577 | reward_mean=-0.0027
[VLM Debug] step=976 | raw=0.1348 | shaped=6.8365 | reward_mean=-0.0026
[VLM Debug] step=992 | raw=0.1733 | shaped=9.1454 | reward_mean=-0.0025
global_step=5003, episode=4, episodic_return=435.096
[VLM Debug] Reset: raw=0.2568
[VLM Debug] step=16 | raw=0.1277 | shaped=-27.7896 | reward_mean=-0.0029
[VLM Debug] step=32 | raw=0.1225 | shaped=-0.4985 | reward_mean=-0.0029
[VLM Debug] step=48 | raw=0.1208 | shaped=0.2817 | reward_mean=-0.0029
[VLM Debug] step=64 | raw=0.1052 | shaped=-2.8004 | reward_mean=-0.0030
[VLM Debug] step=80 | raw=0.1366 | shaped=7.5754 | reward_mean=-0.0029
[VLM Debug] step=96 | raw=0.1294 | shaped=-0.9607 | reward_mean=-0.0029
[VLM Debug] step=112 | raw=0.1113 | shaped=-3.3766 | reward_mean=-0.0029
[VLM Debug] step=128 | raw=0.1067 | shaped=-0.3682 | reward_mean=-0.0029
[VLM Debug] step=144 | raw=0.1422 | shaped=8.5244 | reward_mean=-0.0028
[VLM Debug] step=160 | raw=0.1329 | shaped=-1.4382 | reward_mean=-0.0028
[VLM Debug] step=176 | raw=0.1624 | shaped=7.1654 | reward_mean=-0.0027
[VLM Debug] step=192 | raw=0.1097 | shaped=-11.0978 | reward_mean=-0.0029
[VLM Debug] step=208 | raw=0.1348 | shaped=6.2182 | reward_mean=-0.0028
[VLM Debug] step=224 | raw=0.1176 | shaped=-3.2117 | reward_mean=-0.0028
[VLM Debug] step=240 | raw=0.1500 | shaped=7.8668 | reward_mean=-0.0027
[VLM Debug] step=256 | raw=0.1461 | shaped=-0.2635 | reward_mean=-0.0027
[VLM Debug] step=272 | raw=0.1176 | shaped=-5.7716 | reward_mean=-0.0028
[VLM Debug] step=288 | raw=0.1366 | shaped=4.8872 | reward_mean=-0.0027
[VLM Debug] step=304 | raw=0.1461 | shaped=2.7466 | reward_mean=-0.0027
[VLM Debug] step=320 | raw=0.0815 | shaped=-13.8384 | reward_mean=-0.0029
[VLM Debug] step=336 | raw=0.1312 | shaped=11.7523 | reward_mean=-0.0027
[VLM Debug] step=352 | raw=0.1052 | shaped=-5.2070 | reward_mean=-0.0028
[VLM Debug] step=368 | raw=0.0685 | shaped=-7.5865 | reward_mean=-0.0029
[VLM Debug] step=384 | raw=0.0716 | shaped=1.3358 | reward_mean=-0.0029
[VLM Debug] step=400 | raw=0.1260 | shaped=12.8309 | reward_mean=-0.0027
[VLM Debug] step=416 | raw=0.0914 | shaped=-7.1502 | reward_mean=-0.0028
[VLM Debug] step=432 | raw=0.1208 | shaped=7.2451 | reward_mean=-0.0027
[VLM Debug] step=448 | raw=0.2310 | shaped=25.1133 | reward_mean=-0.0024
[VLM Debug] step=464 | raw=0.1666 | shaped=-13.7712 | reward_mean=-0.0026
[VLM Debug] step=480 | raw=0.1848 | shaped=4.6186 | reward_mean=-0.0025
[VLM Debug] step=496 | raw=0.1666 | shaped=-3.4954 | reward_mean=-0.0025
[VLM Debug] step=512 | raw=0.1646 | shaped=0.1057 | reward_mean=-0.0025
[VLM Debug] step=528 | raw=0.1422 | shaped=-4.4221 | reward_mean=-0.0026
[VLM Debug] step=544 | raw=0.1009 | shaped=-8.6537 | reward_mean=-0.0027
[VLM Debug] step=560 | raw=0.1176 | shaped=4.3371 | reward_mean=-0.0027
[VLM Debug] step=576 | raw=0.0901 | shaped=-5.5564 | reward_mean=-0.0027
[VLM Debug] step=592 | raw=0.0839 | shaped=-0.7834 | reward_mean=-0.0027
[VLM Debug] step=608 | raw=0.1993 | shaped=26.2937 | reward_mean=-0.0024
[VLM Debug] step=624 | raw=0.1779 | shaped=-4.2488 | reward_mean=-0.0025
[VLM Debug] step=640 | raw=0.2338 | shaped=12.9839 | reward_mean=-0.0023
[VLM Debug] step=656 | raw=0.1461 | shaped=-18.9174 | reward_mean=-0.0025
[VLM Debug] step=672 | raw=0.1993 | shaped=12.3484 | reward_mean=-0.0024
[VLM Debug] step=688 | raw=0.1688 | shaped=-6.2378 | reward_mean=-0.0025
[VLM Debug] step=704 | raw=0.1366 | shaped=-6.6042 | reward_mean=-0.0025
[VLM Debug] step=720 | raw=0.1348 | shaped=0.1575 | reward_mean=-0.0025
[VLM Debug] step=736 | raw=0.1733 | shaped=9.1354 | reward_mean=-0.0024
[VLM Debug] step=752 | raw=0.1260 | shaped=-9.9862 | reward_mean=-0.0025
[VLM Debug] step=768 | raw=0.0804 | shaped=-9.5660 | reward_mean=-0.0027
[VLM Debug] step=784 | raw=0.0804 | shaped=0.5939 | reward_mean=-0.0027
[VLM Debug] step=800 | raw=0.1461 | shaped=15.1935 | reward_mean=-0.0025
[VLM Debug] step=816 | raw=0.0927 | shaped=-11.3102 | reward_mean=-0.0026
[VLM Debug] step=832 | raw=0.0748 | shaped=-3.4087 | reward_mean=-0.0027
[VLM Debug] step=848 | raw=0.0646 | shaped=-1.6646 | reward_mean=-0.0027
[VLM Debug] step=864 | raw=0.1294 | shaped=14.9868 | reward_mean=-0.0025
[VLM Debug] step=880 | raw=0.1824 | shaped=12.3189 | reward_mean=-0.0023
[VLM Debug] step=896 | raw=0.1500 | shaped=-6.6700 | reward_mean=-0.0024
[VLM Debug] step=912 | raw=0.2281 | shaped=17.8482 | reward_mean=-0.0022
[VLM Debug] step=928 | raw=0.3074 | shaped=17.9879 | reward_mean=-0.0020
[VLM Debug] step=944 | raw=0.1993 | shaped=-23.2871 | reward_mean=-0.0023
[VLM Debug] step=960 | raw=0.1733 | shaped=-5.2167 | reward_mean=-0.0023
[VLM Debug] step=976 | raw=0.1801 | shaped=1.9907 | reward_mean=-0.0023
[VLM Debug] step=992 | raw=0.2018 | shaped=5.2949 | reward_mean=-0.0022
global_step=6004, episode=5, episodic_return=356.207
[VLM Debug] Reset: raw=0.3486
[VLM Debug] step=16 | raw=0.1500 | shaped=-42.2650 | reward_mean=-0.0028
[VLM Debug] step=32 | raw=0.1755 | shaped=6.0923 | reward_mean=-0.0027
[VLM Debug] step=48 | raw=0.1603 | shaped=-2.7103 | reward_mean=-0.0027
[VLM Debug] step=64 | raw=0.1896 | shaped=6.9118 | reward_mean=-0.0026
[VLM Debug] step=80 | raw=0.1404 | shaped=-10.0478 | reward_mean=-0.0028
[VLM Debug] step=96 | raw=0.1871 | shaped=10.6857 | reward_mean=-0.0026
[VLM Debug] step=112 | raw=0.2366 | shaped=11.2331 | reward_mean=-0.0025
[VLM Debug] step=128 | raw=0.2366 | shaped=0.5392 | reward_mean=-0.0025
[VLM Debug] step=144 | raw=0.2598 | shaped=5.5528 | reward_mean=-0.0024
[VLM Debug] step=160 | raw=0.1277 | shaped=-27.7837 | reward_mean=-0.0028
[VLM Debug] step=176 | raw=0.1422 | shaped=3.7088 | reward_mean=-0.0027
[VLM Debug] step=192 | raw=0.1329 | shaped=-1.4093 | reward_mean=-0.0027
[VLM Debug] step=208 | raw=0.0888 | shaped=-8.8942 | reward_mean=-0.0028
[VLM Debug] step=224 | raw=0.0967 | shaped=2.3051 | reward_mean=-0.0028
[VLM Debug] step=240 | raw=0.1520 | shaped=12.4924 | reward_mean=-0.0027
[VLM Debug] step=256 | raw=0.1144 | shaped=-7.5142 | reward_mean=-0.0028
[VLM Debug] step=272 | raw=0.0967 | shaped=-3.2187 | reward_mean=-0.0028
[VLM Debug] step=288 | raw=0.1009 | shaped=1.5100 | reward_mean=-0.0028
[VLM Debug] step=304 | raw=0.1366 | shaped=8.3001 | reward_mean=-0.0027
[VLM Debug] step=320 | raw=0.1733 | shaped=8.5057 | reward_mean=-0.0026
[VLM Debug] step=336 | raw=0.1404 | shaped=-6.5611 | reward_mean=-0.0027
[VLM Debug] step=352 | raw=0.1208 | shaped=-3.6489 | reward_mean=-0.0027
[VLM Debug] step=368 | raw=0.1160 | shaped=-0.4736 | reward_mean=-0.0027
[VLM Debug] step=384 | raw=0.1023 | shaped=-2.3776 | reward_mean=-0.0027
[VLM Debug] step=400 | raw=0.0827 | shaped=-3.6587 | reward_mean=-0.0028
[VLM Debug] step=416 | raw=0.1067 | shaped=5.8099 | reward_mean=-0.0027
[VLM Debug] step=432 | raw=0.1348 | shaped=6.6879 | reward_mean=-0.0026
[VLM Debug] step=448 | raw=0.1242 | shaped=-1.7258 | reward_mean=-0.0026
[VLM Debug] step=464 | raw=0.1384 | shaped=3.6735 | reward_mean=-0.0026
[VLM Debug] step=480 | raw=0.1277 | shaped=-1.7745 | reward_mean=-0.0026
[VLM Debug] step=496 | raw=0.0628 | shaped=-13.5608 | reward_mean=-0.0028
[VLM Debug] step=512 | raw=0.1329 | shaped=15.8512 | reward_mean=-0.0026
[VLM Debug] step=528 | raw=0.1242 | shaped=-1.3343 | reward_mean=-0.0026
[VLM Debug] step=544 | raw=0.1541 | shaped=7.0702 | reward_mean=-0.0025
[VLM Debug] step=560 | raw=0.1067 | shaped=-9.7651 | reward_mean=-0.0026
[VLM Debug] step=576 | raw=0.1052 | shaped=0.2571 | reward_mean=-0.0026
[VLM Debug] step=592 | raw=0.0748 | shaped=-6.0712 | reward_mean=-0.0027
[VLM Debug] step=608 | raw=0.0748 | shaped=0.5920 | reward_mean=-0.0027
[VLM Debug] step=624 | raw=0.0839 | shaped=2.5809 | reward_mean=-0.0027
[VLM Debug] step=640 | raw=0.1176 | shaped=7.9596 | reward_mean=-0.0026
[VLM Debug] step=656 | raw=0.1624 | shaped=10.3707 | reward_mean=-0.0025
[VLM Debug] step=672 | raw=0.1294 | shaped=-6.6772 | reward_mean=-0.0025
[VLM Debug] step=688 | raw=0.1442 | shaped=3.7960 | reward_mean=-0.0025
[VLM Debug] step=704 | raw=0.1366 | shaped=-1.1120 | reward_mean=-0.0025
[VLM Debug] step=720 | raw=0.0967 | shaped=-8.2130 | reward_mean=-0.0026
[VLM Debug] step=736 | raw=0.1260 | shaped=7.0093 | reward_mean=-0.0025
[VLM Debug] step=752 | raw=0.1176 | shaped=-1.2967 | reward_mean=-0.0025
[VLM Debug] step=768 | raw=0.0927 | shaped=-4.9098 | reward_mean=-0.0026
[VLM Debug] step=784 | raw=0.0863 | shaped=-0.8407 | reward_mean=-0.0026
[VLM Debug] step=800 | raw=0.1160 | shaped=7.1172 | reward_mean=-0.0025
[VLM Debug] step=816 | raw=0.1442 | shaped=6.7816 | reward_mean=-0.0025
[VLM Debug] step=832 | raw=0.1225 | shaped=-4.2445 | reward_mean=-0.0025
[VLM Debug] step=848 | raw=0.0863 | shaped=-7.4478 | reward_mean=-0.0026
[VLM Debug] step=864 | raw=0.0927 | shaped=1.9891 | reward_mean=-0.0026
[VLM Debug] step=880 | raw=0.1329 | shaped=9.4684 | reward_mean=-0.0025
[VLM Debug] step=896 | raw=0.1208 | shaped=-2.1330 | reward_mean=-0.0025
[VLM Debug] step=912 | raw=0.1192 | shaped=0.1848 | reward_mean=-0.0025
[VLM Debug] step=928 | raw=0.1160 | shaped=-0.1679 | reward_mean=-0.0025
[VLM Debug] step=944 | raw=0.1603 | shaped=10.3912 | reward_mean=-0.0024
[VLM Debug] step=960 | raw=0.1225 | shaped=-7.8667 | reward_mean=-0.0025
[VLM Debug] step=976 | raw=0.1052 | shaped=-3.2957 | reward_mean=-0.0025
[VLM Debug] step=992 | raw=0.1348 | shaped=7.1274 | reward_mean=-0.0024
global_step=7005, episode=6, episodic_return=-217.008
[VLM Debug] Reset: raw=0.2720
[VLM Debug] step=16 | raw=0.1312 | shaped=-30.4866 | reward_mean=-0.0027
[VLM Debug] step=32 | raw=0.1312 | shaped=0.6029 | reward_mean=-0.0027
[VLM Debug] step=48 | raw=0.1561 | shaped=6.1004 | reward_mean=-0.0027
[VLM Debug] step=64 | raw=0.0781 | shaped=-16.6149 | reward_mean=-0.0028
[VLM Debug] step=80 | raw=0.1009 | shaped=5.6592 | reward_mean=-0.0028
[VLM Debug] step=96 | raw=0.1422 | shaped=9.7253 | reward_mean=-0.0027
[VLM Debug] step=112 | raw=0.1160 | shaped=-5.2021 | reward_mean=-0.0027
[VLM Debug] step=128 | raw=0.1733 | shaped=13.2548 | reward_mean=-0.0026
[VLM Debug] step=144 | raw=0.1384 | shaped=-7.1312 | reward_mean=-0.0027
[VLM Debug] step=160 | raw=0.1801 | shaped=9.7741 | reward_mean=-0.0026
[VLM Debug] step=176 | raw=0.1710 | shaped=-1.4284 | reward_mean=-0.0026
[VLM Debug] step=192 | raw=0.1160 | shaped=-11.5873 | reward_mean=-0.0027
[VLM Debug] step=208 | raw=0.1755 | shaped=13.7373 | reward_mean=-0.0026
[VLM Debug] step=224 | raw=0.1646 | shaped=-1.8609 | reward_mean=-0.0026
[VLM Debug] step=240 | raw=0.1688 | shaped=1.5148 | reward_mean=-0.0026
[VLM Debug] step=256 | raw=0.1755 | shaped=2.0534 | reward_mean=-0.0025
[VLM Debug] step=272 | raw=0.1541 | shaped=-4.1961 | reward_mean=-0.0026
[VLM Debug] step=288 | raw=0.1442 | shaped=-1.6195 | reward_mean=-0.0026
[VLM Debug] step=304 | raw=0.1582 | shaped=3.6936 | reward_mean=-0.0026
[VLM Debug] step=320 | raw=0.1871 | shaped=6.9954 | reward_mean=-0.0025
[VLM Debug] step=336 | raw=0.1520 | shaped=-7.2582 | reward_mean=-0.0026
[VLM Debug] step=352 | raw=0.1500 | shaped=0.1365 | reward_mean=-0.0026
[VLM Debug] step=368 | raw=0.1312 | shaped=-3.6149 | reward_mean=-0.0026
[VLM Debug] step=384 | raw=0.1919 | shaped=14.0741 | reward_mean=-0.0025
[VLM Debug] step=400 | raw=0.1242 | shaped=-14.4916 | reward_mean=-0.0026
[VLM Debug] step=416 | raw=0.1260 | shaped=0.9731 | reward_mean=-0.0026
[VLM Debug] step=432 | raw=0.1824 | shaped=13.1106 | reward_mean=-0.0025
[VLM Debug] step=448 | raw=0.1561 | shaped=-5.2886 | reward_mean=-0.0025
[VLM Debug] step=464 | raw=0.1294 | shaped=-5.3899 | reward_mean=-0.0026
[VLM Debug] step=480 | raw=0.1242 | shaped=-0.5831 | reward_mean=-0.0026
[VLM Debug] step=496 | raw=0.1624 | shaped=9.0763 | reward_mean=-0.0025
[VLM Debug] step=512 | raw=0.1366 | shaped=-5.1898 | reward_mean=-0.0025
[VLM Debug] step=528 | raw=0.1646 | shaped=6.8055 | reward_mean=-0.0025
[VLM Debug] step=544 | raw=0.1348 | shaped=-6.0994 | reward_mean=-0.0025
[VLM Debug] step=560 | raw=0.1348 | shaped=0.5661 | reward_mean=-0.0025
[VLM Debug] step=576 | raw=0.1329 | shaped=0.1557 | reward_mean=-0.0025
[VLM Debug] step=592 | raw=0.1144 | shaped=-3.5908 | reward_mean=-0.0026
[VLM Debug] step=608 | raw=0.1442 | shaped=7.2494 | reward_mean=-0.0025
[VLM Debug] step=624 | raw=0.1294 | shaped=-2.7549 | reward_mean=-0.0025
[VLM Debug] step=640 | raw=0.1624 | shaped=7.9621 | reward_mean=-0.0024
[VLM Debug] step=656 | raw=0.1779 | shaped=4.0311 | reward_mean=-0.0024
[VLM Debug] step=672 | raw=0.1541 | shaped=-4.8110 | reward_mean=-0.0024
[VLM Debug] step=688 | raw=0.1710 | shaped=4.3690 | reward_mean=-0.0024
[VLM Debug] step=704 | raw=0.1294 | shaped=-8.8264 | reward_mean=-0.0025
[VLM Debug] step=720 | raw=0.1603 | shaped=7.5148 | reward_mean=-0.0024
[VLM Debug] step=736 | raw=0.1422 | shaped=-3.5261 | reward_mean=-0.0025
[VLM Debug] step=752 | raw=0.1582 | shaped=4.1605 | reward_mean=-0.0024
[VLM Debug] step=768 | raw=0.1541 | shaped=-0.3918 | reward_mean=-0.0024
[VLM Debug] step=784 | raw=0.1541 | shaped=0.5467 | reward_mean=-0.0024
[VLM Debug] step=800 | raw=0.0901 | shaped=-13.8994 | reward_mean=-0.0025
[VLM Debug] step=816 | raw=0.1348 | shaped=10.6614 | reward_mean=-0.0024
[VLM Debug] step=832 | raw=0.1329 | shaped=0.1384 | reward_mean=-0.0024
[VLM Debug] step=848 | raw=0.1500 | shaped=4.4184 | reward_mean=-0.0024
[VLM Debug] step=864 | raw=0.1097 | shaped=-8.5852 | reward_mean=-0.0025
[VLM Debug] step=880 | raw=0.1993 | shaped=20.7777 | reward_mean=-0.0023
[VLM Debug] step=896 | raw=0.2422 | shaped=10.1783 | reward_mean=-0.0022
[VLM Debug] step=912 | raw=0.1561 | shaped=-18.8603 | reward_mean=-0.0024
[VLM Debug] step=928 | raw=0.2366 | shaped=18.5785 | reward_mean=-0.0022
[VLM Debug] step=944 | raw=0.1993 | shaped=-7.8616 | reward_mean=-0.0023
[VLM Debug] step=960 | raw=0.1688 | shaped=-6.3427 | reward_mean=-0.0023
[VLM Debug] step=976 | raw=0.2598 | shaped=20.8742 | reward_mean=-0.0021
[VLM Debug] step=992 | raw=0.1688 | shaped=-19.8145 | reward_mean=-0.0023
global_step=8006, episode=7, episodic_return=333.296
[VLM Debug] Reset: raw=0.2147
[VLM Debug] step=16 | raw=0.1225 | shaped=-19.9997 | reward_mean=-0.0025
[VLM Debug] step=32 | raw=0.1312 | shaped=2.5005 | reward_mean=-0.0025
[VLM Debug] step=48 | raw=0.1277 | shaped=-0.2365 | reward_mean=-0.0025
[VLM Debug] step=64 | raw=0.1277 | shaped=0.5536 | reward_mean=-0.0025
[VLM Debug] step=80 | raw=0.0995 | shaped=-5.7429 | reward_mean=-0.0025
[VLM Debug] step=96 | raw=0.1192 | shaped=4.9696 | reward_mean=-0.0025
[VLM Debug] step=112 | raw=0.1520 | shaped=7.8811 | reward_mean=-0.0024
[VLM Debug] step=128 | raw=0.1192 | shaped=-6.7903 | reward_mean=-0.0025
[VLM Debug] step=144 | raw=0.1242 | shaped=1.6741 | reward_mean=-0.0025
[VLM Debug] step=160 | raw=0.1067 | shaped=-3.3739 | reward_mean=-0.0025
[VLM Debug] step=176 | raw=0.1366 | shaped=7.2618 | reward_mean=-0.0024
[VLM Debug] step=192 | raw=0.1481 | shaped=3.1184 | reward_mean=-0.0024
[VLM Debug] step=208 | raw=0.1366 | shaped=-2.0386 | reward_mean=-0.0024
[VLM Debug] step=224 | raw=0.1113 | shaped=-5.1497 | reward_mean=-0.0025
[VLM Debug] step=240 | raw=0.1500 | shaped=9.2642 | reward_mean=-0.0024
[VLM Debug] step=256 | raw=0.1500 | shaped=0.5353 | reward_mean=-0.0024
[VLM Debug] step=272 | raw=0.1603 | shaped=2.8438 | reward_mean=-0.0023
[VLM Debug] step=288 | raw=0.1404 | shaped=-3.9548 | reward_mean=-0.0024
[VLM Debug] step=304 | raw=0.1561 | shaped=4.0896 | reward_mean=-0.0023
[VLM Debug] step=320 | raw=0.1208 | shaped=-7.4308 | reward_mean=-0.0024
[VLM Debug] step=336 | raw=0.1624 | shaped=9.9103 | reward_mean=-0.0023
[VLM Debug] step=352 | raw=0.1646 | shaped=1.0221 | reward_mean=-0.0023
[VLM Debug] step=368 | raw=0.1176 | shaped=-10.0916 | reward_mean=-0.0024
[VLM Debug] step=384 | raw=0.1500 | shaped=7.8804 | reward_mean=-0.0023
[VLM Debug] step=400 | raw=0.1277 | shaped=-4.5228 | reward_mean=-0.0024
[VLM Debug] step=416 | raw=0.1624 | shaped=8.3793 | reward_mean=-0.0023
[VLM Debug] step=432 | raw=0.1144 | shaped=-10.3293 | reward_mean=-0.0024
[VLM Debug] step=448 | raw=0.1422 | shaped=6.8398 | reward_mean=-0.0023
[VLM Debug] step=464 | raw=0.1067 | shaped=-7.5134 | reward_mean=-0.0024
[VLM Debug] step=480 | raw=0.0851 | shaped=-4.3520 | reward_mean=-0.0024
[VLM Debug] step=496 | raw=0.1348 | shaped=11.8037 | reward_mean=-0.0023
[VLM Debug] step=512 | raw=0.0981 | shaped=-7.7818 | reward_mean=-0.0024
[VLM Debug] step=528 | raw=0.1461 | shaped=11.4238 | reward_mean=-0.0023
[VLM Debug] step=544 | raw=0.1520 | shaped=1.8511 | reward_mean=-0.0023
[VLM Debug] step=560 | raw=0.1500 | shaped=0.0765 | reward_mean=-0.0023
[VLM Debug] step=576 | raw=0.1801 | shaped=7.3372 | reward_mean=-0.0022
[VLM Debug] step=592 | raw=0.1968 | shaped=4.3060 | reward_mean=-0.0022
[VLM Debug] step=608 | raw=0.1481 | shaped=-10.5665 | reward_mean=-0.0023
[VLM Debug] step=624 | raw=0.1009 | shaped=-10.1997 | reward_mean=-0.0024
[VLM Debug] step=640 | raw=0.1312 | shaped=7.4312 | reward_mean=-0.0023
[VLM Debug] step=656 | raw=0.2095 | shaped=18.2661 | reward_mean=-0.0022
[VLM Debug] step=672 | raw=0.0967 | shaped=-24.9665 | reward_mean=-0.0024
[VLM Debug] step=688 | raw=0.1404 | shaped=10.3930 | reward_mean=-0.0023
[VLM Debug] step=704 | raw=0.0839 | shaped=-12.2342 | reward_mean=-0.0024
[VLM Debug] step=720 | raw=0.1113 | shaped=6.7196 | reward_mean=-0.0023
[VLM Debug] step=736 | raw=0.1082 | shaped=-0.1655 | reward_mean=-0.0023
[VLM Debug] step=752 | raw=0.1176 | shaped=2.6355 | reward_mean=-0.0023
[VLM Debug] step=768 | raw=0.1067 | shaped=-1.9380 | reward_mean=-0.0023
[VLM Debug] step=784 | raw=0.1144 | shaped=2.2657 | reward_mean=-0.0023
[VLM Debug] step=800 | raw=0.0827 | shaped=-6.6569 | reward_mean=-0.0023
[VLM Debug] step=816 | raw=0.0656 | shaped=-3.3423 | reward_mean=-0.0024
[VLM Debug] step=832 | raw=0.1097 | shaped=10.5304 | reward_mean=-0.0023
[VLM Debug] step=848 | raw=0.1052 | shaped=-0.4910 | reward_mean=-0.0023
[VLM Debug] step=864 | raw=0.1052 | shaped=0.5216 | reward_mean=-0.0023
[VLM Debug] step=880 | raw=0.1294 | shaped=6.0142 | reward_mean=-0.0022
[VLM Debug] step=896 | raw=0.1113 | shaped=-3.6129 | reward_mean=-0.0023
[VLM Debug] step=912 | raw=0.1208 | shaped=2.6988 | reward_mean=-0.0023
[VLM Debug] step=928 | raw=0.1366 | shaped=4.1004 | reward_mean=-0.0022
[VLM Debug] step=944 | raw=0.1404 | shaped=1.3688 | reward_mean=-0.0022
[VLM Debug] step=960 | raw=0.1603 | shaped=5.0440 | reward_mean=-0.0022
[VLM Debug] step=976 | raw=0.1052 | shaped=-12.0624 | reward_mean=-0.0023
[VLM Debug] step=992 | raw=0.1225 | shaped=4.4591 | reward_mean=-0.0022
global_step=9007, episode=8, episodic_return=167.609
[VLM Debug] Reset: raw=0.2910
[VLM Debug] step=16 | raw=0.1384 | shaped=-33.9929 | reward_mean=-0.0025
[VLM Debug] step=32 | raw=0.1561 | shaped=4.5694 | reward_mean=-0.0025
[VLM Debug] step=48 | raw=0.1710 | shaped=3.9290 | reward_mean=-0.0024
[VLM Debug] step=64 | raw=0.1801 | shaped=2.5976 | reward_mean=-0.0024
[VLM Debug] step=80 | raw=0.1896 | shaped=2.7058 | reward_mean=-0.0024
[VLM Debug] step=96 | raw=0.1329 | shaped=-12.2980 | reward_mean=-0.0025
[VLM Debug] step=112 | raw=0.0706 | shaped=-13.5666 | reward_mean=-0.0026
[VLM Debug] step=128 | raw=0.1481 | shaped=18.1083 | reward_mean=-0.0024
[VLM Debug] step=144 | raw=0.0839 | shaped=-13.9495 | reward_mean=-0.0026
[VLM Debug] step=160 | raw=0.1461 | shaped=14.6246 | reward_mean=-0.0024
[VLM Debug] step=176 | raw=0.1082 | shaped=-8.0035 | reward_mean=-0.0025
[VLM Debug] step=192 | raw=0.1082 | shaped=0.5662 | reward_mean=-0.0025
[VLM Debug] step=208 | raw=0.1225 | shaped=3.7946 | reward_mean=-0.0025
[VLM Debug] step=224 | raw=0.1192 | shaped=-0.1863 | reward_mean=-0.0025
[VLM Debug] step=240 | raw=0.0901 | shaped=-6.0314 | reward_mean=-0.0025
[VLM Debug] step=256 | raw=0.1128 | shaped=5.7146 | reward_mean=-0.0025
[VLM Debug] step=272 | raw=0.1329 | shaped=5.1272 | reward_mean=-0.0024
[VLM Debug] step=288 | raw=0.1848 | shaped=12.3073 | reward_mean=-0.0023
[VLM Debug] step=304 | raw=0.1624 | shaped=-4.5616 | reward_mean=-0.0024
[VLM Debug] step=320 | raw=0.1176 | shaped=-9.6194 | reward_mean=-0.0025
[VLM Debug] step=336 | raw=0.1277 | shaped=2.8555 | reward_mean=-0.0024
[VLM Debug] step=352 | raw=0.0888 | shaped=-8.2741 | reward_mean=-0.0025
[VLM Debug] step=368 | raw=0.1128 | shaped=6.0140 | reward_mean=-0.0024
[VLM Debug] step=384 | raw=0.1192 | shaped=2.0129 | reward_mean=-0.0024
[VLM Debug] step=400 | raw=0.1208 | shaped=0.9281 | reward_mean=-0.0024
[VLM Debug] step=416 | raw=0.1481 | shaped=6.7478 | reward_mean=-0.0024
[VLM Debug] step=432 | raw=0.1871 | shaped=9.4323 | reward_mean=-0.0023
[VLM Debug] step=448 | raw=0.1422 | shaped=-9.7021 | reward_mean=-0.0024
[VLM Debug] step=464 | raw=0.1144 | shaped=-5.7984 | reward_mean=-0.0024
[VLM Debug] step=480 | raw=0.1461 | shaped=7.7828 | reward_mean=-0.0024
[VLM Debug] step=496 | raw=0.0953 | shaped=-11.0307 | reward_mean=-0.0024
[VLM Debug] step=512 | raw=0.1404 | shaped=10.8165 | reward_mean=-0.0024
[VLM Debug] step=528 | raw=0.0685 | shaped=-15.8049 | reward_mean=-0.0025
